"id","activity","description","longitude","latitude"
399,"Active","M5/8320L Northbound",-2.56484557760926,51.5485879687759
400,"Active","M25/5759A Clockwise",0.280596921837742,51.5797405661795
401,"Active","M4/3291B Eastbound",-1.80119085261251,51.5404491528966
402,"Active","A2/8316M Westbound",0.281754038003159,51.4309434841427
403,"Active","M62/1690A Eastbound",-2.09979642538822,53.6063068061991
404,"Inactive","M1/2575A Northbound",-0.489004958236348,51.9181227649264
405,"Active","M1/2441A Northbound",-0.415366355532527,51.809585497171
406,"Inactive","M5/7024B Northbound",-1.97036319875008,52.5347406635066
407,"Inactive","M6/6740A Northbound",-2.36477355848731,53.1775115599635
408,"Inactive","M61/2324A Northbound",-2.63101968080389,53.7116982837557
409,"Inactive","A14/1900B Westbound",1.11513171941604,52.0316965295955
410,"Active","M2/8528B Westbound",0.51106340589682,51.3336470645682
411,"Active","M25/4806K Clockwise",-0.510489246744765,51.376488340855
412,"Active","M25/5235L Anti-clockwise",-0.374140615071887,51.7155764801247
413,"Active","M4/3233J Westbound",-1.72176971869142,51.5262428209929
414,"Inactive","M62/1445B Anti-clockwise",-2.37782076161942,53.4901070134469
415,"Inactive","M60/9188A Clockwise",-2.37585258994406,53.4805853023972
416,"Active","M25/5095B Anti-clockwise",-0.51977164604944,51.6290100733063
417,"Active","M25/5243L Anti-clockwise",-0.362379238798499,51.7121670205381
418,"Inactive","M1/3094M Southbound",-1.01457818707078,52.2303725222303
419,"Active","M5/8325B Northbound",-2.57137709187986,51.5461464491519
420,"Active","M25/4130M Anti-clockwise",0.200537966003044,51.3964974329202
421,"Active","M25/4409A Clockwise",-0.053830873589941,51.2580644342539
422,"Inactive","M62/1642A Eastbound",-2.16181828983225,53.5861499530195
423,"Active","M25/5297A Clockwise",-0.278030071682431,51.7160690778204
424,"Active","M1/4106A Northbound",-1.25779704409584,53.0527538793292
425,"Active","M25/5656B Anti-clockwise",0.194507258632236,51.6517883136425
426,"Inactive","A20/7216B Westbound",1.3078045887599,51.1181961142284
427,"Active","M60/9528A Clockwise",-2.12447635907783,53.4267227561983
428,"Active","A1M/9745B Southbound",-1.36606091135674,53.9743438893083
429,"Inactive","M1/3301A Northbound",-1.16698300655744,52.3814275094415
430,"Active","M5/8328A Southbound",-2.57526551948931,51.5445808002305
431,"Inactive","M1/3016A Northbound",-0.913830924781214,52.1971929375998
432,"Active","M6/7069B Southbound",-2.55503614489497,53.4254524865314
433,"Active","M27/9135K Eastbound",-1.44455325894606,50.9585142684763
434,"Inactive","M20/6910B Westbound",0.913739557954772,51.1356157277156
435,"Active","A1M/9580B Southbound",-1.3437426210938,53.850739864727
436,"Active","M25/4348A Clockwise",0.02734327592431,51.2700235239369
437,"Inactive","M62/1290A Eastbound",-2.56279451859248,53.4249397235319
438,"Inactive","M4/2655J Westbound",-0.96790989845773,51.4116423899256
439,"Active","M25/5185B Anti-clockwise",-0.444892891771562,51.698506279424
440,"Active","M4/3161A Westbound",-1.6237831028989,51.5117004211115
441,"Active","M25/5295A Clockwise",-0.281241916912791,51.7157384778065
442,"Active","M1/2247B Southbound",-0.341552798527349,51.649928134465
443,"Active","M25/7916M Anti-clockwise",-0.510563268092779,51.4653435635487
444,"Active","A2/8366A Eastbound",0.348974646240064,51.4192279903972
445,"Active","M25/4419A Clockwise",-0.068212210381948,51.2585994086596
446,"Active","M62/2305L Westbound",-1.31670886870062,53.7098975774183
447,"Active","M1/5012B Southbound",-1.51122646281271,53.7358342201831
448,"Inactive","M1/2839B Southbound",-0.740483817738599,52.0787360760782
449,"Active","A1M/9842A Northbound",-1.38989906670485,54.0582778338695
450,"Inactive","M6/6712K Northbound",-2.34808109326489,53.1540644845683
451,"Active","M4/3861J Westbound",-2.54864111808489,51.5466867841475
452,"Active","M25/4405J Clockwise",-0.048222351556776,51.2578361632402
453,"Active","M1/3382B Southbound",-1.19121676119539,52.4518647430345
454,"Inactive","M6/7073J Northbound",-2.54516701576187,53.4268552208781
455,"Active","M4/2168B Eastbound",-0.344340808745467,51.4955314411956
456,"Active","M1/5028A Northbound",-1.51758110003274,53.7488567306852
457,"Active","M4/2974B Eastbound",-1.38968568407965,51.4515237438365
458,"Inactive","M25/4951M Anti-clockwise",-0.491858260172543,51.492971934762
459,"Inactive","M6/5357B Southbound",-1.22252986786628,52.406682458975
460,"Active","M5/7959B Northbound",-2.2719604225228,51.803155859999
461,"Active","M25/4432A Clockwise",-0.08675500769597,51.2572942083491
462,"Active","M25/5268A Clockwise",-0.32234143918031,51.7118362689393
463,"Active","M1/3945B Southbound",-1.30013920417839,52.924310251328
464,"Active","M62/2023B Westbound",-1.70815489444251,53.7457587345284
465,"Inactive","M4/2588A Westbound",-0.876385701193475,51.424162894736
466,"Active","M4/3397B Eastbound",-1.94240220570025,51.5481916690061
467,"Active","M4/3344A Westbound",-1.87270411076111,51.5530109481158
468,"Inactive","M1/3157A Northbound",-1.08918004898143,52.2631856258298
469,"Inactive","A2/8346K Eastbound",0.324360814705915,51.4296474315138
470,"Active","M42/6213A Northbound",-1.92339159077469,52.3556284800734
471,"Active","M69/8147L Southbound",-1.31477771536746,52.5420877390366
472,"Active","M25/5604K Anti-clockwise",0.132439931245449,51.6775630231459
473,"Inactive","M4/3104A Westbound",-1.55987394083402,51.4832443626933
474,"Inactive","M60/9151A3 Clockwise",-2.33967877454823,53.4584921462696
475,"Active","M20/6563B2 Westbound",0.512674715300033,51.2985368900911
476,"Inactive","M1/4687A Northbound",-1.46373629105781,53.4797974125774
477,"Active","M4/3581A Westbound",-2.19444421744139,51.5100358645727
478,"Active","M20/6645A Eastbound",0.611006787112161,51.2659589006226
479,"Active","M25/4806A Clockwise",-0.510676093921177,51.3773719751275
480,"Active","M40/8323M Anti-clockwise",-0.530294779545437,51.5617912422726
481,"Active","M1/4812A Northbound",-1.53936023913693,53.5776362940706
482,"Inactive","A14/0253A Eastbound",-0.820507059651297,52.4144032354126
483,"Inactive","M27/9364A Eastbound",-1.19801545584608,50.8681637280682
484,"Active","M4/3652B Eastbound",-2.29199101799537,51.5114875304062
485,"Active","M62/1979K Eastbound",-1.74604879186523,53.7151594797704
486,"Active","M62/2164B Westbound",-1.5125268621584,53.7308690807887
487,"Inactive","M25/4076B Anti-clockwise",0.238794152011096,51.4368266139891
488,"Active","M67/8425A Eastbound",-2.11419356202908,53.4584714316453
489,"Inactive","A2/9062M Westbound",1.17163058697562,51.2078351288568
490,"Inactive","M1/3147B Southbound",-1.07881395931366,52.2557237620986
491,"Inactive","M1/2969A Northbound",-0.863650045174781,52.1677241126934
492,"Inactive","M1/4260A Northbound",-1.32462901659731,53.1751800422012
493,"Inactive","A11/0027B Southbound",0.453953441718058,52.2750583111523
494,"Active","A14/0492L Westbound",-0.520245315781889,52.3921379275005
495,"Inactive","M27/9431A Eastbound",-1.10721357252178,50.852899104796
496,"Active","M25/4943B Anti-clockwise",-0.496523916850801,51.4877713443817
497,"Active","A2/8845A Eastbound",0.926863061417687,51.3012825414947
498,"Active","M25/5277B Anti-clockwise",-0.307823878595358,51.7106301508195
499,"Inactive","M4/2535B Eastbound",-0.812974500461436,51.449642560092
500,"Inactive","M60/9192M Anti-clockwise",-2.37558358398181,53.4842445405028
501,"Inactive","M62/1274A Eastbound",-2.5866970199868,53.4231435361181
502,"Active","M4/3393B Eastbound",-1.93710830155609,51.5490971844485
503,"Active","M40/8976K Northbound",-1.20651267217311,51.8639507808384
504,"Inactive","M4/2655M Eastbound",-0.967612494934955,51.4120803512376
505,"Inactive","M60/9235L Anti-clockwise",-2.36866086905397,53.5166153789775
506,"Inactive","M1/3690A Northbound",-1.29225411614723,52.7039360658467
507,"Inactive","M6/6768A Northbound",-2.387246704041,53.1992114166834
508,"Active","M25/5170A Clockwise",-0.448903296923271,51.6836322666227
509,"Active","M6/7455B Southbound",-2.6501860212845,53.7284127375374
510,"Active","M25/5291A Clockwise",-0.287081457614481,51.7136747332077
511,"Active","M25/5807B Anti-clockwise",0.281352780931963,51.5386182143609
512,"Active","M62/2205B Westbound",-1.45189676540392,53.7284321357567
513,"Active","M6/5845B Southbound",-1.87169645787685,52.5180701328373
514,"Active","A1M/9419B Southbound",-1.2890819114781,53.7257000136799
515,"Active","A14/1995A Eastbound",1.24551643435575,52.0279938825896
516,"Inactive","M1/3819J Northbound",-1.30682632827498,52.8145691696206
517,"Inactive","M5/7345B Northbound",-2.12114976319272,52.2896207128523
518,"Inactive","A14/1227B Westbound",0.411401498557216,52.2689299880835
519,"Active","M62/1976A Eastbound",-1.7454437234848,53.7124707571241
520,"Inactive","M5/7105A Southbound",-2.02252203688373,52.4797684181267
521,"Active","A1M/9832B Southbound",-1.38821405176433,54.0492186370873
522,"Active","A1M/9735B Southbound",-1.37036538603929,53.9659089849536
523,"Active","M4/3157A Westbound",-1.61866550846654,51.5102093198745
524,"Active","M1/5010L Westbound",-1.52235820378938,53.7327512015098
525,"Active","M42/6627K Northbound",-1.64051511009377,52.6048434601358
526,"Active","M25/4091B Anti-clockwise",0.236478211620633,51.4235882625163
527,"Inactive","M1/3470A Northbound",-1.17628299223319,52.5291589669539
528,"Active","M40/8970J Northbound",-1.19671968554065,51.8666626325142
529,"Inactive","M6/6373B Southbound",-2.1878214994369,52.9005980610204
530,"Active","M6/7358A Northbound",-2.69204187453718,53.6475804489031
531,"Active","M3/2013B Eastbound",-1.29135903179191,51.0829966596952
532,"Active","M62/2299B Westbound",-1.32502326690082,53.7091537461742
533,"Inactive","M4/2460A Westbound",-0.735408213305451,51.4943862312376
534,"Inactive","M60/9185B Anti-clockwise",-2.37465573428846,53.4781441456685
535,"Active","M6/5742A Northbound",-1.74064165982292,52.5027169861631
536,"Inactive","M60/9298L Anti-clockwise",-2.2856780525606,53.5402845613939
537,"Inactive","M5/7124B Northbound",-2.01357954205036,52.4638304843183
538,"Active","M25/5764M Anti-clockwise",0.282913324096819,51.5755586842718
539,"Active","A1M/9740A Northbound",-1.36895170369994,53.970701051696
540,"Active","M3/2165A Westbound",-1.38371139231363,50.9650343086861
541,"Active","M42/6257B Southbound",-1.85840430018017,52.3515143733988
542,"Active","M25/5496B Anti-clockwise",-0.013405943057354,51.6805422821876
543,"Inactive","M6/6771B Southbound",-2.38749465079784,53.2018083979805
544,"Active","M25/4700A Clockwise",-0.42097193285467,51.309976428757
545,"Active","A2/8342B Westbound",0.318532585346364,51.4301855942002
546,"Inactive","A14/1149B Westbound",0.325714213887295,52.2294017500264
547,"Active","M25/4515A Clockwise",-0.199113936067693,51.2584842483297
548,"Active","M25/5250B Anti-clockwise",-0.35148054270925,51.7097756985224
549,"Active","M25/4426A Clockwise",-0.077820436977789,51.2577773385037
550,"Active","M25/5224A Clockwise",-0.391724001279855,51.7153151666665
551,"Active","M25/5381J Clockwise",-0.173369798288496,51.6861523433148
552,"Inactive","M27/9150J Eastbound",-1.42232907676517,50.9594945286004
553,"Active","M6/5826B Southbound",-1.85303445640314,52.5063522460692
554,"Inactive","M1/4003B Southbound",-1.25787835893699,52.968030804131
555,"Active","M25/4199L Anti-clockwise",0.15607220157312,51.3441753544188
556,"Inactive","M1/2223A Northbound",-0.313055850332205,51.6384072833515
557,"Active","M1/2452K Northbound",-0.417290241646606,51.8196733614216
558,"Inactive","M42/6711A Northbound",-1.56976538829065,52.6659989046663
559,"Inactive","M1/3884A Northbound",-1.30787842482692,52.8707421454826
560,"Active","M1/4096B Southbound",-1.25567079880937,53.0436883199008
561,"Active","M42/6473B Southbound",-1.71306725093161,52.490840819676
562,"Active","A3/0131B Northbound",-0.452815669898501,51.3196275698636
563,"Inactive","M6/6689B Southbound",-2.335930858062,53.1358157384081
564,"Active","M62/2342B Westbound",-1.27238957613052,53.6969273572143
565,"Active","M4/3732A Westbound",-2.40363472984072,51.4977943969243
566,"Active","M25/4423K Clockwise",-0.073736420432098,51.2581058969306
567,"Active","M42/6507A Northbound",-1.72644772861263,52.518103272948
568,"Inactive","A14/0510B Westbound",-0.496597602745537,52.3861214009042
569,"Active","M18/7632A Northbound",-1.16645560882559,53.4713542704393
570,"Inactive","M25/4390B Anti-clockwise",-0.029357286494473,51.2636264097722
571,"Active","M25/5280A Clockwise",-0.303106996186015,51.7101844943423
572,"Active","M25/5807A Clockwise",0.281529738128852,51.5384079295969
573,"Active","A1M/9417A Northbound",-1.28948712393962,53.7241384735602
574,"Active","M4/3589A Westbound",-2.20588852821709,51.5107535951015
575,"Active","M4/3120A Westbound",-1.57886886340916,51.4910828328169
576,"Active","M4/3708A Westbound",-2.36946208200877,51.4993278535219
577,"Inactive","A14/1849A Eastbound",1.11011645962947,52.0684617473023
578,"Inactive","M1/3529A Northbound",-1.19827379771142,52.5803374861267
579,"Inactive","M6/6964B Southbound",-2.49439983932807,53.3448023552699
580,"Inactive","M42/6611A Northbound",-1.65339700516135,52.592997492082
581,"Active","M25/4632M Anti-clockwise",-0.330020531095879,51.3139308901129
582,"Active","M60/9032J Clockwise",-2.21982425778964,53.3995565113936
583,"Active","M25/4193J Clockwise",0.156667021238579,51.3507294266815
584,"Active","A1M/9519J Northbound",-0.22072438269838,51.9269869360885
585,"Active","M1/4057B Southbound",-1.23934449190754,53.0102617729555
586,"Active","M25/4337A Clockwise",0.042245223496596,51.2727592153465
587,"Inactive","M1/3285A Northbound",-1.16040907753506,52.3678234728273
588,"Active","M1/4142B Southbound",-1.29116121009625,53.0778760232996
589,"Active","M67/8448A Eastbound",-2.08067445184506,53.4532942854747
590,"Inactive","M27/9177A Eastbound",-1.38894742304963,50.9480209194802
591,"Active","M1/2220B Southbound",-0.308963058200027,51.6373232355092
592,"Inactive","M3/1555B Eastbound",-0.794849065038991,51.3026691945066
593,"Active","M1/5104A Northbound",-1.42962338683935,53.7794976701733
594,"Inactive","M1/2882B Southbound",-0.78196074072064,52.1075307811364
595,"Active","M6/7295A Northbound",-2.69437838154516,53.5917670149229
596,"Active","M25/4358B Anti-clockwise",0.013622216665255,51.2676973058415
597,"Active","M61/2351B Southbound",-2.64462551976165,53.732505401351
598,"Active","M25/4727A Clockwise",-0.453877494390228,51.3230497324026
599,"Active","M3/2044B Eastbound",-1.29487243397406,51.0557166197493
600,"Inactive","M1/3096L Southbound",-1.0187039872421,52.2311800934125
601,"Inactive","M4/2621A Westbound",-0.922197995663985,51.42038457431
602,"Inactive","M23/3313B Northbound",-0.126386311362624,51.2596895150714
603,"Inactive","M62/1436B Westbound",-2.3817010979443,53.4858341273366
604,"Active","M1/2658A Northbound",-0.531198410519691,51.9864359973226
605,"Inactive","M4/2555A Westbound",-0.836015932832367,51.4388221528185
606,"Active","M3/2073B Eastbound",-1.32072200153376,51.0365449319837
607,"Inactive","M62/1616B Westbound",-2.19938801019714,53.5800979126746
608,"Inactive","M1/4289L Southbound",-1.32142647745792,53.200843202199
609,"Active","M25/4105B Anti-clockwise",0.222157593316442,51.4148316959611
610,"Active","A14/0256J Eastbound",-0.816649691515992,52.4156953329308
611,"Active","A2/8303B Westbound",0.265195356681324,51.4283419346295
612,"Active","M25/5811A Clockwise",0.280258782070121,51.5349073235478
613,"Inactive","M62/1613K Eastbound",-2.20469334316489,53.577805901885
614,"Active","M4/3805B Eastbound",-2.50566470391338,51.5050057353337
615,"Active","A1M/9790B Southbound",-1.37888610716887,54.0120425321085
616,"Active","M32/5077A Northbound",-2.52318986317759,51.5104588395728
617,"Active","M25/5343B Anti-clockwise",-0.225804227363732,51.6852566581595
618,"Inactive","M62/1441A Clockwise",-2.37948936923446,53.4879265185256
619,"Inactive","M5/7270B Northbound",-2.07379307211258,52.3488509890367
620,"Active","M1/3705B Southbound",-1.28665060012049,52.717207509643
621,"Active","M62/2017K Eastbound",-1.71671678852816,53.7442692379867
622,"Active","M25/4306B Anti-clockwise",0.085439343145333,51.2777443465502
623,"Active","A249/8646A Northbound",0.660227122599799,51.3280511364942
624,"Inactive","M6/5569A Northbound",-1.51194174373684,52.467043709577
625,"Inactive","M1/3670A Northbound",-1.28953848685218,52.6861648430637
